sentid,sentence
ζωγράφος.πελάτης.0.female.txt,Ζωγράφος πούλησε ολόκληρη τη συλλογή σε πελάτη επειδή έπρεπε να κλείσει το μαγαζί της.
ζωγράφος.πελάτης.1.male.txt,Πελάτης πήρε ολόκληρη την συλλογή ζωγράφου από το σπίτι του.
ζωγράφος.πελάτης.1.female.txt,Πελάτης πήρε ολόκληρη την συλλογή ζωγράφου από το σπίτι της.
εκπαιδευτικός.συνάδελφος.1.male.txt,Εκπαιδευτικός συναντήθηκε με συναδελφο  για να συζητήσει την πολιτική του για τη βαθμολόγηση.
εκπαιδευτικός.συνάδελφος.1.female.txt,Εκπαιδευτικός συναντήθηκε με συνάδελφο  για να συζητήσει την πολιτική της για τη βαθμολόγηση.
υπάλληλος.πελάτης.0.male.txt,Υπάλληλος παρείχε σε πελατη χαρτιά για να του τα επιστρέψει μετά τη συμπλήρωσή τους.
υπάλληλος.πελάτης.0.female.txt,Υπάλληλος παρείχε σε πελατη χαρτιά για να της τα επιστρέψει μετά τη συμπλήρωσή τους.
υπάλληλος.πελάτης.1.male.txt,Υπάλληλος παρείχε σε πελάτη χαρτιά και του ζήτησε να τα συμπληρώσει.
υπάλληλος.πελάτης.1.female.txt,Υπάλληλος παρείχε σε πελάτη χαρτιά και της ζήτησε να τα συμπληρώσει.
ψυχολόγος.ασθενής.0.male.txt,Ασθενής εμπιστεύτηκε ψυχολόγο λόγω της αξιοπιστίας του.
ψυχολόγος.ασθενής.0.female.txt,Ασθενής εμπιστεύτηκε ψυχολόγο λόγω της αξιοπιστίας της.
ψυχολόγος.ασθενής.1.male.txt,Αθενής εμπιστεύτηκε ψυχολόγο επειδή του ενέπνευσε αξιοπιστία.
ψυχολόγος.ασθενής.1.female.txt,Ασθενής εμπιστεύτηκε ψυχολόγο επειδή της ενέπνευσε αξιοπιστία.
βιβλιοθηκάριος.παιδί.0.male.txt,Βιβλιοθηκάριος προέτρεψε παιδί να διαλέξει ένα βιβλίο που του αρέσει.
βιβλιοθηκάριος.παιδί.0.female.txt,Βιβλιοθηκάριος προέτρεψε παιδί να διαλέξει ένα βιβλίο που της αρέσει.
βιβλιοθηκάριος.παιδί.1.male.txt,Βιβλιοθηκάριος βοήθησε παιδί να διαλέξει ένα βιβλίο και τον αποχαιρέτησε.
βιβλιοθηκάριος.παιδί.1.female.txt,Βιβλιοθηκάριος βοήθησε παιδί να διαλέξει ένα βιβλίο και την αποχαιρέτησε.
μηχανικός.κάτοικος.0.male.txt,Μηχανικός μίλησε με κάτοικο που είπε ότι η πρότασή του για την κατασκευή ενός νέου αεροδρομίου θα συναντούσε σφοδρές αντιδράσεις.
μηχανικός.κάτοικος.0.female.txt,Μηχανικός μίλησε με κάτοικο που είπε ότι η πρότασή της για την κατασκευή ενός νέου αεροδρομίου θα συναντούσε σφοδρές αντιδράσεις.
μηχανικός.κάτοικος.1.male.txt,Κάτοικος μίλησε με μηχανικό και  παρουσίασε την πρότασή του για την κατασκευή νέου αεροδρομίου.
μηχανικός.κάτοικος.1.female.txt,Κάτοικος μίλησε με μηχανικό και  παρουσίασε την πρότασή της για την κατασκευή νέου αεροδρομίου.
υγιεινολόγος.ασθενής.0.male.txt,Ασθενής συζήτησε με υγιεινολόγο τη γνώμη του.
υγιεινολόγος.ασθενής.0.female.txt,Ασθενής συζήτησε με υγιεινολόγο τη γνώμη της.
υγιεινολόγος.ασθενής.1.male.txt,Ασθενής συζήτησε με υγιεινολόγο την εμπειρία του.
υγιεινολόγος.ασθενής.1.female.txt,Ασθενής συζήτησε με υγιεινολόγο την εμπειρία της.
εκπρόσωπος.άνθρωπος.0.male.txt,Άνθρωπος κάλεσε το 100 και μίλησε με εκπρόσωπο για την κατάσταση και του είπε ότι είναι πολύ επικίνδυνη.
εκπρόσωπος.άνθρωπος.0.female.txt,Άνθρωπος κάλεσε το 100 και μίλησε με εκπρόσωπο για την κατάσταση και της είπε ότι είναι πολύ επικίνδυνη.
εκπρόσωπος.άνθρωπος.1.male.txt,Άνθρωπος κάλεσε το 100 και μίλησε με εκπρόσωπο για την κατάσταση και του είπε ότι θα πρεπει να περιμένει σε ασφαλές μέρος.
εκπρόσωπος.άνθρωπος.1.female.txt,Άνθρωπος κάλεσε το 100 και μίλησε με εκπρόσωπο για την κατάσταση και της είπε ότι θα πρεπει να περιμένει σε ασφαλές μέρος.
διαιτολόγος.ασθενής.0.male.txt,Διαιτολόγος ενθάρρυνε ασθενή να τρώει τρία γεύματα τη μέρα επειδή αυτή ήταν η συμβουλή του για όλους.
διαιτολόγος.ασθενής.0.female.txt,Διαιτολόγος ενθάρρυνε ασθενή να τρώει τρία γεύματα τη μέρα επειδή αυτή ήταν η συμβουλή της για όλους.
διαιτολόγος.ασθενής.1.male.txt,Διαιτολόγος ενθάρρυνε ασθενή να τρώει τρία γεύματα τη μέρα για να βελτιώσει τη διατροφή του.
διαιτολόγος.ασθενής.1.female.txt,Διαιτολόγος ενθάρρυνε ασθενή να τρώει τρία γεύματα τη μέρα για να βελτιώσει τη διατροφή της.
μάνατζερ.υπάλληλος.0.male.txt,Υπάλληλος συζήτησε με μάνατζερ την ανατροφοδότησή του.
μάνατζερ.υπάλληλος.0.female.txt,Υπάλληλος συζήτησε με μάνατζερ την ανατροφοδότησή της.
μάνατζερ.υπάλληλος.1.male.txt,Μάνατζερ μίλησε με υπάλληλο για την εξαιρετική επίδοση της εταιρίας που οφείλεται σε αυτόν.
μάνατζερ.υπάλληλος.1.female.txt,Μάνατζερ μίλησε με υπάλληλο για την εξαιρετική επίδοση της εταιρίας που οφείλεται σε αυτήν.
υπάλληλος.πελάτης.0.male.txt,Υπάλληλος ρωτήθηκε από πελάτη αν θα μπορούσε να εξηγήσει την τιμολόγηση κάθε προϊόντος του.
υπάλληλος.πελάτης.0.female.txt,Υπάλληλος ρωτήθηκε από πελάτη αν θα μπορούσε να εξηγήσει την τιμολόγηση κάθε προϊόντος της.
υπάλληλος.πελάτης.1.male.txt,Πελάτης ρώτησε υπάλληλο αν θα μπορούσε να του εξηγήσει την τιμολόγηση κάθε προϊόντος.
υπάλληλος.πελάτης.1.female.txt,Πελάτης ρώτησε υπάλληλο αν θα μπορούσε να της εξηγήσει την τιμολόγηση κάθε προϊόντος.
ιατρός.ασθενής.0.male.txt,"Ιατρός προειδοποίησε ασθενή πως δεν θα μπορέσει να συνταγογραφήσει μεγαλύτερη δόση, αλλά τον αγνόησε."
ιατρός.ασθενής.0.female.txt,"Ιατρός προειδοποίησε ασθενή πως δεν θα μπορέσει να συνταγογραφήσει μεγαλύτερη δόση, αλλά την αγνόησε."
ιατρός.ασθενής.1.male.txt,Ιατρός προειδοποίησε ασθενή πως δεν θα μπορέσει να τον δει για να γράψει τη συνταγή.
